Marca;Modelo;Motor;Combustible;Elemento;Denominacion;Codigo Man;Codigo Wix;Descripcion
FIAT;Palio (178);1.3 JTD Multijet;Diesel;Filtro de aceite;O;HU 712/7 x;WL7429;
FIAT;Palio (178);1.3 JTD Multijet;Diesel;Filtro de aire de cabina;CA;CU 2629;WP9280;Con aire acondicionado
FIAT;Palio (178);1.3 JTD Multijet;Diesel;Filtro de aire;A;C 3877/1;WA9528;
FIAT;Palio (178);1.3i S;Nafta;Filtro de combustible;F;WK 510;WF10307;
FIAT;Palio (178);1.3i S;Nafta;Filtro de aire;A;C 2585;WA48010;
FIAT;Palio (178);1.3i S;Nafta;Filtro de aceite;O;W 7053;WL7086;
FIAT;Palio (178);1.3i S;Nafta;Filtro de aceite;O;W 713/16;WL7086;
FIAT;Palio (178);1.3i S;Nafta;Filtro de aire de cabina;CA;CU 2629;WP9280;Con aire acondicionado
FIAT;Palio (178);1.4;Nafta;Filtro de aceite;O;W 713/16;WL7086;
FIAT;Palio (178);1.4;Nafta;Filtro de aire de cabina;CA;CU 2629;WP9280;Con aire acondicionado
FIAT;Palio (178);1.4;Nafta;Filtro de combustible;F;WK 510;WF10307;
FIAT;Palio (178);1.4;Nafta;Filtro de aire;A;C 2585;WA48010;
FIAT;Palio (178);1.4;Nafta;Filtro de aceite;O;W 7058;WL7086;
FIAT;Palio (178);1.4 8v Fire;Nafta;Filtro de aceite;O;W 610/10;WL10489A;
FIAT;Palio (178);1.4 8v Fire;Nafta;Filtro de aire de cabina;CA;CU 2629;WP9280;
FIAT;Palio (178);1.4 8v Fire;Nafta;Filtro de aire;A;C 2585;WA48010;
FIAT;Palio (178);1.4 8v Fire;Nafta;Filtro de aceite;O;W 610/3;WL10489A;
FIAT;Palio (178);1.4 8v Fire;Nafta;Filtro de combustible;F;WK 510;WF10307;
FIAT;Palio (178);1.4 8v Fire;Nafta;Filtro de aire de cabina;CA;CU 2629;WP9280;Con aire acondicionado
FIAT;Palio (178);1.6 16 V Fire;;Filtro de aire de cabina;CA;CU 2629;WP9280;Con aire acondicionado
FIAT;Palio (178);1.6 16 V Fire;;Filtro de aire;A;C 2585;WA48010;
FIAT;Palio (178);1.6 16 V Fire;;Filtro de aire de cabina;CA;CU 2629;WP9280;
FIAT;Palio (178);1.6 16 V Fire;;Filtro de combustible;F;WK 510;WF10307;
FIAT;Palio (178);1.6 16 V Fire;;Filtro de aceite;O;W 610/3;WL10489A;
FIAT;Palio (178);1.6 16V;Nafta;Filtro de aire de cabina;CA;CU 2629;WP9280;Con aire acondicionado
FIAT;Palio (178);1.6 16V;Nafta;Filtro de aceite;O;W 713/16;WL7086;
FIAT;Palio (178);1.6 16V;Nafta;Filtro de combustible;F;WK 510;WF10307;
FIAT;Palio (178);1.6 16V;Nafta;Filtro de aceite;O;W 7053;WL7086;
FIAT;Palio (178);1.6 16V EL / HL;;Filtro de aceite;O;W 7053;WL7086;
FIAT;Palio (178);1.6 16V EL / HL;;Filtro de aire;A;C 2585;WA48010;
FIAT;Palio (178);1.6 16V EL / HL;;Filtro de combustible;F;WK 510;WF10307;
FIAT;Palio (178);1.6 16V EL / HL;;Filtro de aceite;O;W 713/16;WL7086;
FIAT;Palio (178);1.6 16V EL / HL;;Filtro de aire de cabina;CA;CU 2629;WP9280;Con aire acondicionado
FIAT;Palio (178);1.6 16V EXL Torque;;Filtro de aire de cabina;CA;CU 2629;WP9280;
FIAT;Palio (178);1.6 16V EXL Torque;;Filtro de aire;A;C 2585;WA48010;
FIAT;Palio (178);1.6 16V EXL Torque;;Filtro de aceite;O;W 610/3;WL10489A;
FIAT;Palio (178);1.6 16V EXL Torque;;Filtro de combustible;F;WK 58;WF10295;
FIAT;Palio (178);1.6 16V EXL Torque;;Filtro de aire de cabina;CA;CU 2629;WP9280;Con aire acondicionado
FIAT;Palio (178);1.6 16V Stile / Weekend;;Filtro de aceite;O;W 7053;WL7086;
FIAT;Palio (178);1.6 16V Stile / Weekend;;Filtro de aire;A;C 2585;WA48010;
FIAT;Palio (178);1.6 16V Stile / Weekend;;Filtro de combustible;F;WK 510;WF10307;
FIAT;Palio (178);1.6 16V Stile / Weekend;;Filtro de aceite;O;W 713/16;WL7086;
FIAT;Palio (178);1.6 16V Stile / Weekend;;Filtro de aire de cabina;CA;CU 2629;WP9280;Con aire acondicionado
FIAT;Palio (178);1.6 8V S / EL;Nafta;Filtro de aceite;O;W 7053;WL7086;
FIAT;Palio (178);1.6 8V S / EL;Nafta;Filtro de aire;A;C 2585;WA48010;
FIAT;Palio (178);1.6 8V S / EL;Nafta;Filtro de combustible;F;WK 510;WF10307;
FIAT;Palio (178);1.6 8V S / EL;Nafta;Filtro de aceite;O;W 713/16;WL7086;
FIAT;Palio (178);1.6 8V S / EL;Nafta;Filtro de aire de cabina;CA;CU 2629;WP9280;Con aire acondicionado
FIAT;Palio (178);1.6 8V Stile / Weekend;Nafta;Filtro de aceite;O;W 7058;WL7086;
FIAT;Palio (178);1.6 8V Stile / Weekend;Nafta;Filtro de aire;A;C 2585;WA48010;
FIAT;Palio (178);1.6 8V Stile / Weekend;Nafta;Filtro de combustible;F;WK 510;WF10307;
FIAT;Palio (178);1.6 8V Stile / Weekend;Nafta;Filtro de aceite;O;W 713/16;WL7086;
FIAT;Palio (178);1.6 8V Stile / Weekend;Nafta;Filtro de aire de cabina;CA;CU 2629;WP9280;Con aire acondicionado
FIAT;Palio (178);1.7 TD;Diesel;Filtro de aire de cabina;CA;CU 2629;WP9280;Con aire acondicionado
FIAT;Palio (178);1.7 TD;Diesel;Filtro de aire;A;C 2585;WA48010;
FIAT;Palio (178);1.7 TD;Diesel;Filtro de aceite;O;W 713/16;WL7086;
FIAT;Palio (178);1.7 TD;Diesel;Filtro de aceite;O;W 7058;WL7086;
FIAT;Palio (178);1.7 TD;Diesel;Filtro de combustible;F;WK 842;WF33472;
FIAT;Palio (178);1.7 TD/ Stile Diesel / Weekend;;Filtro de combustible;F;WK 836;WF8068;
FIAT;Palio (178);1.7 TD/ Stile Diesel / Weekend;;Filtro de aire;A;C 2585;WA48010;
FIAT;Palio (178);1.7 TD/ Stile Diesel / Weekend;;Filtro de aceite;O;W 714/4;#N/A;
FIAT;Palio (178);1.7 TD/ Stile Diesel / Weekend;;Filtro de aire de cabina;CA;CU 2629;WP9280;Con aire acondicionado
FIAT;Palio (178);1.7i EL / HL DIESEL / TD;Diesel;Filtro de aire de cabina;CA;CU 2629;WP9280;Con aire acondicionado
FIAT;Palio (178);1.7i EL / HL DIESEL / TD;Diesel;Filtro de aceite;O;W 1126/4;#N/A;
FIAT;Palio (178);1.7i EL / HL DIESEL / TD;Diesel;Filtro de aire;A;C 2585;WA48010;
FIAT;Palio (178);1.7i EL / HL DIESEL / TD;Diesel;Filtro de combustible;F;WK 836;WF8068;
FIAT;Palio (178);1.7i Stile D / Weekend / TD;Diesel;Filtro de aire de cabina;CA;CU 2629;WP9280;Con aire acondicionado
FIAT;Palio (178);1.7i Stile D / Weekend / TD;Diesel;Filtro de aceite;O;W 1126/4;#N/A;
FIAT;Palio (178);1.7i Stile D / Weekend / TD;Diesel;Filtro de aire;A;C 2585;WA48010;
FIAT;Palio (178);1.7i Stile D / Weekend / TD;Diesel;Filtro de combustible;F;WK 836;WF8068;
FIAT;Palio (326);1.4 8V Evo;;Filtro de combustible;F;WK 510;WF10307;
FIAT;Palio (326);1.4 8V Evo;;Filtro de aceite;O;W 610/3;WL10489A;
FIAT;Palio (326);1.4 8V Evo;;Filtro de aire de cabina;CA;CUK 20 011;WP2091;
FIAT;Palio (326);1.4 8V Evo;;Filtro de aire;A;C 29 003/1;WA10506;
FIAT;Palio (326);1.4 8V Evo;;Filtro de aceite;O;W 610/10;WL10489A;
FIAT;Palio (326);1.6 E-TORQ;;Filtro de combustible;F;WK 510;WF10307;
FIAT;Palio (326);1.6 E-TORQ;;Filtro de aceite;O;HU 816/2 x;WL7300;
FIAT;Palio (326);1.6 E-TORQ;;Filtro de aire;A;C 37 001/1;WA10455;
FIAT;Palio (326);1.6 E-TORQ;;Filtro de aire de cabina;CA;CUK 20 011;WP2091;
FIAT;Pulse;1.0 12V Turbo 200;Nafta/Flexi;Filtro de aire de cabina;CA;CUK 20 011;#N/A;
FIAT;Pulse;1.0 12V Turbo 200;Nafta/Flexi;Filtro de aceite;O;W 7003;WL10482;
FIAT;Pulse;1.0 12V Turbo 200;Nafta/Flexi;Filtro de aire;A;C 27 046/1;WA9942;
FIAT;Pulse;1.3 8V;Nafta/Flexi;Filtro de aceite;O;W 7003;WL10482;
FIAT;Pulse;1.3 8V;Nafta/Flexi;Filtro de aire de cabina;CA;CUK 20 011;#N/A;
FIAT;Pulse;1.3 8V;Nafta/Flexi;Filtro de aire;A;C 30 904;WA11150;
FIAT;Pulse;1.3L GSE;Nafta;Filtro de aire;A;C 31 028/1;WA9937;
FIAT;Pulse;1.3L GSE;Nafta;Filtro de aceite;O;W 7003;WL10482;
FIAT;Pulse;1.3L GSE;Nafta;Filtro de aire de cabina;CA;CUK 20 011;WP2091;
FIAT;Pulse;1.3L GSE;Nafta;Filtro de combustible;F;WK 58;WF10295;
FIAT;Punto I (176);1.4 GT Turbo;Nafta;Filtro de aceite;O;W 7058;WL7086;
FIAT;Punto I (176);1.4 GT Turbo;Nafta;Filtro de combustible;F;WK 613/1;WF8032;
FIAT;Punto I (176);1.4 GT Turbo;Nafta;Filtro de aceite;O;W 713/16;WL7086;
FIAT;Punto I (176);1.4 GT Turbo;Nafta;Filtro de aire de cabina;CA;CU 3138;#N/A;
FIAT;Punto I (176);1.4 GT Turbo;Nafta;Filtro de aire;A;C 3874;WA6268;
FIAT;Punto I (176);1.7 TD;Diesel;Filtro de combustible;F;WK 836;WF8068;
FIAT;Punto I (176);1.7 TD;Diesel;Filtro de aire;A;C 3073;WA6244;
FIAT;Punto I (176);1.7 TD;Diesel;Filtro de aire de cabina;CA;CU 3138;#N/A;
FIAT;Punto I (176);1.7 TD;Diesel;Filtro de aceite;O;W 1126/4;#N/A;
FIAT;Punto I (176);1.7 TD;Diesel;Filtro de aire;A;C 3073;WA6244;
FIAT;Punto I (176);1.7 TD;Diesel;Filtro de aire de cabina;CA;CU 3138;#N/A;
FIAT;Punto I (176);1.7 TD;Diesel;Filtro de aceite;O;W 1126/4;#N/A;
FIAT;Punto I (176);1.7 TD;Diesel;Filtro de combustible;F;WK 836;WF8068;
FIAT;Punto III / Grande Punto (199) / Evo;1.3 16V Multijet;Diesel;Filtro de aire de cabina;CA;CU 2243;WP9250;
FIAT;Punto III / Grande Punto (199) / Evo;1.3 16V Multijet;Diesel;Filtro de aceite;O;HU 713/1 x;WL7429;Filtro para: Purflux OES-Supplier
FIAT;Punto III / Grande Punto (199) / Evo;1.3 16V Multijet;Diesel;Filtro de aire de cabina;CA;CU 2243;WP9250;
FIAT;Punto III / Grande Punto (199) / Evo;1.3 16V Multijet;Diesel;Filtro de aire;A;C 3877/1;WA9528;
FIAT;Punto III / Grande Punto (199) / Evo;1.3 16V Multijet;Diesel;Filtro de aceite;O;HU 712/7 x;WL7429;Sistema de filtración UFI
FIAT;Punto III / Grande Punto (199) / Evo;1.3 16V Multijet;Diesel;Filtro de combustible;F;WK 853/21;WF8408;
FIAT;Punto III / Grande Punto (199) / Evo;1.3 JTD;Diesel;Filtro de aire de cabina;CA;CU 2243;WP9250;
FIAT;Punto III / Grande Punto (199) / Evo;1.3 JTD;Diesel;Filtro de aceite;O;HU 713/1 x;WL7408;Cuerpo Purflux. Norma de emisiones Euro 4
FIAT;Punto III / Grande Punto (199) / Evo;1.3 JTD;Diesel;Filtro de aire de cabina;CA;CU 2243;WP9250;
FIAT;Punto III / Grande Punto (199) / Evo;1.3 JTD;Diesel;Filtro de aire;A;C 3877/1;WA9528;
FIAT;Punto III / Grande Punto (199) / Evo;1.3 JTD;Diesel;Filtro de aceite;O;HU 712/7 x;WL7408;Sistema de filtración UFI. Norma de emisiones Euro 4. Altura: 101 mm
FIAT;Punto III / Grande Punto (199) / Evo;1.3 JTD;Diesel;Filtro de combustible;F;WK 853/21;WF8408;
FIAT;Punto III / Grande Punto (199) / Evo;1.3 JTD;Diesel;Filtro de aceite;O;HU 712/11 x;WL7408;Sistema de filtración UFI. Norma de emisiones Euro 5
FIAT;Punto III / Grande Punto (199) / Evo;1.4 8v fire EVO;;Filtro de aceite;O;W 610/10;WL10489A;
FIAT;Punto III / Grande Punto (199) / Evo;1.4 8v fire EVO;;Filtro de combustible;F;WK 510;WF10307;
FIAT;Punto III / Grande Punto (199) / Evo;1.4 8v fire EVO;;Filtro de aire de cabina;CA;CU 20 001/1;WP9250;
FIAT;Punto III / Grande Punto (199) / Evo;1.4 8v fire EVO;;Filtro de aire;A;C 3092;WA10454;
FIAT;Punto III / Grande Punto (199) / Evo;1.4 8v fire EVO;;Filtro de aceite;O;W 610/3;WL10489A;
FIAT;Punto III / Grande Punto (199) / Evo;1.4 8v fire EVO;;Filtro de aire de cabina;CA;CU 2243;WP9250;
FIAT;Punto III / Grande Punto (199) / Evo;1.6 16V E.torQ;Nafta/Flexi;Filtro de aire de cabina;CA;CU 2243;WP9250;
FIAT;Punto III / Grande Punto (199) / Evo;1.6 16V E.torQ;Nafta/Flexi;Filtro de aceite;O;HU 816/2 x;WL7300;
FIAT;Punto III / Grande Punto (199) / Evo;1.6 16V E.torQ;Nafta/Flexi;Filtro de aire de cabina;CA;CU 20 001/1;WP9250;
FIAT;Punto III / Grande Punto (199) / Evo;1.6 16V E.torQ;Nafta/Flexi;Filtro de aire;A;C 37 001/1;WA10455;
FIAT;Punto III / Grande Punto (199) / Evo;1.6 16V E.torQ;Nafta/Flexi;Filtro de combustible;F;WK 510;WF10307;
FIAT;Punto III / Grande Punto (199) / Evo;1.8 16V E.torQ;Nafta/Flexi;Filtro de aire de cabina;CA;CU 20 001/1;WP9250;
FIAT;Punto III / Grande Punto (199) / Evo;1.8 16V E.torQ;Nafta/Flexi;Filtro de aire;A;C 37 001/1;WA10455;
FIAT;Punto III / Grande Punto (199) / Evo;1.8 16V E.torQ;Nafta/Flexi;Filtro de aceite;O;HU 816/2 x;WL7300;
FIAT;Punto III / Grande Punto (199) / Evo;1.8 16V E.torQ;Nafta/Flexi;Filtro de combustible;F;WK 58;WF10295;
FIAT;Punto III / Grande Punto (199) / Evo;1.8 16V E.torQ;Nafta/Flexi;Filtro de aire de cabina;CA;CU 2243;WP9250;
FIAT;Punto III / Grande Punto (199) / Evo;1.8 16v;Nafta;Filtro de aire de cabina;CA;CU 2243;WP9250;
FIAT;Punto III / Grande Punto (199) / Evo;1.8 16v;Nafta;Filtro de combustible;F;WK 58;WF10295;
FIAT;Punto III / Grande Punto (199) / Evo;1.8 16v;Nafta;Filtro de aire de cabina;CA;CU 20 001/1;WP9250;
FIAT;Punto III / Grande Punto (199) / Evo;1.8 16v;Nafta;Filtro de aire;A;C 22 113;#N/A;
FIAT;Punto III / Grande Punto (199) / Evo;1.8 16v;Nafta;Filtro de aceite;O;W 712/75;WL10694A;
FIAT;Qubo (300);1.4 Qubo;Nafta;Filtro de aire;A;C 3495;WA9618;
FIAT;Qubo (300);1.4 Qubo;Nafta;Filtro de aceite;O;HU 711/51 x;WL7413;
FIAT;Qubo (300);1.4 Qubo;Nafta;Filtro de aire de cabina;CA;CU 2040;WP9320;Con aire acondicionado. Volante a la izquierda
FIAT;Regata (138);1.5;;Filtro de aceite;O;W 713/4;WL7324;
FIAT;Regata (138);1.5;;Filtro de combustible;F;WK 42/1;WF8140;
FIAT;Regata (138);1.5;;Filtro de aceite;O;W 910/1;WL7324;Parcialmente / o
FIAT;Regata (138);1.5 85 Super;Nafta;Filtro de aceite;O;W 713/4;WL7324;
FIAT;Regata (138);1.5 85 Super;Nafta;Filtro de combustible;F;WK 42/1;WF8140;
FIAT;Regata (138);1.5 85 Super;Nafta;Filtro de aceite;O;W 910/1;WL7324;
FIAT;Regata (138);1.6;Nafta;Filtro de combustible;F;WK 42/1;WF8140;
FIAT;Regata (138);1.6;Nafta;Filtro de aceite;O;W 713/4;WL7324;
FIAT;Regata (138);1.6 S i.e. 100 Weekend;Nafta;Filtro de aceite;O;W 717/2;#N/A;
FIAT;Regata (138);1.6 Super 100;Nafta;Filtro de combustible;F;WK 613/1;WF8032;
FIAT;Regata (138);1.6 Super 100;Nafta;Filtro de aceite;O;W 717/2;#N/A;
FIAT;Regata (138);100ie;;Filtro de combustible;F;WK 42/1;WF8140;
FIAT;Regata (138);100ie;;Filtro de aceite;O;W 717/2;#N/A;
FIAT;Regata (138);2.0 8V DOHC;Nafta;Filtro de combustible;F;WK 42/1;WF8140;
FIAT;Regata (138);Weekend S / SC;;Filtro de aceite;O;W 713/4;WL7324;
FIAT;Regata (138);Weekend S / SC;;Filtro de combustible;F;WK 42/1;WF8140;
FIAT;Regata (138);Weekend S / SC;;Filtro de aceite;O;W 910/1;WL7324;Parcialmente / o
FIAT;Ritmo (138A);1.6 105;Nafta;Filtro de combustible;F;WK 42/1;WF8140;
FIAT;Ritmo (138A);1.6 105;Nafta;Filtro de aire;A;C 2436/1;WA6412;
FIAT;Ritmo (138A);1.6 105;Nafta;Filtro de aceite;O;W 713/4;WL7324;
FIAT;Ritmo (138A);1.7 D;Diesel;Filtro de aceite;O;W 713/4;#N/A;
FIAT;Ritmo (138A);1.7 D;Diesel;Filtro de aire;A;C 2436/1;WA6412;
FIAT;Ritmo (138A);1.7 D;Diesel;Filtro de combustible;F;WK 42/1;WF8140;
FIAT;Siena (173);1.0 16 v;;Filtro de aire de cabina;CA;CU 2629;WP9280;
FIAT;Siena (173);1.0 16 v;;Filtro de aire;A;C 2585;WA48010;
FIAT;Siena (173);1.0 16 v;;Filtro de aceite;O;W 610/3;WL10489A;
FIAT;Siena (173);1.0 16 v;;Filtro de combustible;F;WK 58;WF10295;
FIAT;Siena (173);1.0 16 v;;Filtro de aire de cabina;CA;CU 2629;WP9280;Con aire acondicionado
FIAT;Siena (173);1.0 fire 16v / 1.3 16v;;Filtro de aire de cabina;CA;CU 2629;WP9280;Con aire acondicionado
FIAT;Siena (173);1.0 fire 16v / 1.3 16v;;Filtro de combustible;F;WK 58;WF10295;
FIAT;Siena (173);1.0 fire 16v / 1.3 16v;;Filtro de aceite;O;W 610/3;#N/A;
FIAT;Siena (173);1.0 fire 16v / 1.3 16v;;Filtro de aire;A;C 2585;WA48010;
FIAT;Siena (173);1.0 fire 16v / 1.3 16v;;Filtro de aire de cabina;CA;CU 2629;WP9280;
FIAT;Siena (173);1.3;Nafta;Filtro de aire de cabina;CA;CU 2629;WP9280;Con aire acondicionado
FIAT;Siena (173);1.3;Nafta;Filtro de combustible;F;WK 510;WF10307;
FIAT;Siena (173);1.3;Nafta;Filtro de aceite;O;W 610/3;WL10489A;
FIAT;Siena (173);1.3;Nafta;Filtro de aire;A;C 2585;WA48010;
FIAT;Siena (173);1.3;Nafta;Filtro de aceite;O;W 610/10;WL10489A;
FIAT;Siena (173);1.3 MPi 16 V Fire;Nafta;Filtro de aceite;O;W 610/3;WL10489A;
FIAT;Siena (173);1.3 MPi 16 V Fire;Nafta;Filtro de combustible;F;WK 510;WF10307;
FIAT;Siena (173);1.3 MPi 16 V Fire;Nafta;Filtro de aire de cabina;CA;CU 2629;WP9280;Con aire acondicionado
FIAT;Siena (173);1.3 MPi 16 V Fire;Nafta;Filtro de aire;A;C 2585;WA48010;
FIAT;Siena (173);1.3 MPi 16 V Fire;Nafta;Filtro de aire de cabina;CA;CU 2629;WP9280;
FIAT;Siena (173);1.3 MPi 16 V Fire;Nafta;Filtro de aceite;O;W 610/10;WL10489A;
FIAT;Siena (173);1.4 8V Fire;Nafta/Flexi;Filtro de aire de cabina;CA;CU 2629;WP9280;Con aire acondicionado
FIAT;Siena (173);1.4 8V Fire;Nafta/Flexi;Filtro de combustible;F;WK 58;WF10307;
FIAT;Siena (173);1.4 8V Fire;Nafta/Flexi;Filtro de aire;A;C 2585;WA48010;
FIAT;Siena (173);1.4 8V Fire;Nafta/Flexi;Filtro de aire;A;C 2585;WA48010;
FIAT;Siena (173);1.4 8V Fire;Nafta/Flexi;Filtro de aire de cabina;CA;CU 2629;WP9280;
FIAT;Siena (173);1.4 8V Fire;Nafta/Flexi;Filtro de aceite;O;W 610/3;WL10489A;
FIAT;Siena (173);1.4 8V Fire;Nafta/Flexi;Filtro de combustible;F;WK 510;WF10307;
FIAT;Siena (173);1.4 8V Fire;Nafta/Flexi;Filtro de aceite;O;W 610/10;WL10489A;
FIAT;Siena (173);1.4 8V Fire;Nafta/Flexi;Filtro de aire de cabina;CA;CU 2629;WP9280;Con aire acondicionado
FIAT;Siena (173);1.4 8V Fire;Nafta/Flexi;Filtro de aceite;O;W 610/10;WL10489A;
FIAT;Siena (173);1.4 8V Fire;Nafta/Flexi;Filtro de aire de cabina;CA;CU 2629;WP9280;
FIAT;Siena (173);1.4 8V Fire;Nafta/Flexi;Filtro de aceite;O;W 610/3;WL10489A;
FIAT;Siena (173);1.4 8V Fire;Nafta/Flexi;Filtro de combustible;F;WK 510;WF10307;
FIAT;Siena (173);1.4 8v Fire;Nafta;Filtro de aceite;O;W 610/10;WL10489A;
FIAT;Siena (173);1.4 8v Fire;Nafta;Filtro de aire de cabina;CA;CU 2629;WP9280;
FIAT;Siena (173);1.4 8v Fire;Nafta;Filtro de aire;A;C 2585;WA48010;
FIAT;Siena (173);1.4 8v Fire;Nafta;Filtro de aceite;O;W 610/3;WL10489A;
FIAT;Siena (173);1.4 8v Fire;Nafta;Filtro de combustible;F;WK 510;WF10307;
FIAT;Siena (173);1.4 8v Fire;Nafta;Filtro de aire de cabina;CA;CU 2629;WP9280;Con aire acondicionado
FIAT;Siena (173);1.6 16V;Nafta;Filtro de aceite;O;W 7053;WL7086;
FIAT;Siena (173);1.6 16V;Nafta;Filtro de combustible;F;WK 836;WF10307;
FIAT;Siena (173);1.6 16V;Nafta;Filtro de aire;A;C 2585;WA48010;
FIAT;Siena (173);1.6 16V;Nafta;Filtro de aceite;O;W 713/16;WL7086;
FIAT;Siena (173);1.6 16V;Nafta;Filtro de aire de cabina;CA;CU 2629;WP9280;Con aire acondicionado
FIAT;Siena (173);1.6 16V;Nafta;Filtro de aire de cabina;CA;CU 2629;WP9280;Con aire acondicionado
FIAT;Siena (173);1.6 16V;Nafta;Filtro de aceite;O;W 713/16;WL7086;
FIAT;Siena (173);1.6 16V;Nafta;Filtro de combustible;F;WK 510;WF10307;
FIAT;Siena (173);1.6 16V;Nafta;Filtro de aire;A;C 2585;WA48010;
FIAT;Siena (173);1.6 16V;Nafta;Filtro de aceite;O;W 7053;WL7086;
FIAT;Siena (173);1.6 16V Essence;Nafta;Filtro de aire de cabina;CA;CU 2629;WP9280;Con aire acondicionado
FIAT;Siena (173);1.6 16V Essence;Nafta;Filtro de combustible;F;WK 510;WF10307;
FIAT;Siena (173);1.6 16V Essence;Nafta;Filtro de aceite;O;HU 816/2 x;WL7300;
FIAT;Siena (173);1.6 16V Essence;Nafta;Filtro de aire de cabina;CA;CU 2629;WP9280;
FIAT;Siena (173);1.6 16V Essence;Nafta;Filtro de aire;A;C 37 001/1;WA10455;
FIAT;Siena (173);1.6 16V Torque;Nafta;Filtro de aceite;O;W 610/10;WL10489A;
FIAT;Siena (173);1.6 16V Torque;Nafta;Filtro de aire de cabina;CA;CU 2629;WP9280;
FIAT;Siena (173);1.6 16V Torque;Nafta;Filtro de aire;A;C 2585;WA48010;
FIAT;Siena (173);1.6 16V Torque;Nafta;Filtro de aceite;O;W 610/3;WL10489A;
FIAT;Siena (173);1.6 16V Torque;Nafta;Filtro de combustible;F;WK 510;WF10307;
FIAT;Siena (173);1.6 16V Torque;Nafta;Filtro de aire de cabina;CA;CU 2629;WP9280;Con aire acondicionado
FIAT;Siena (173);1.6 8V - 16V;Nafta;Filtro de aceite;O;W 7053;WL7086;
FIAT;Siena (173);1.6 8V - 16V;Nafta;Filtro de aire;A;C 2585;WA48010;
FIAT;Siena (173);1.6 8V - 16V;Nafta;Filtro de aire de cabina;CA;CU 2629;WP9280;Con aire acondicionado
FIAT;Siena (173);1.6 8V - 16V;Nafta;Filtro de aceite;O;W 713/16;WL7086;
FIAT;Siena (173);1.6 8V - 16V;Nafta;Filtro de combustible;F;WK 510;WF10307;
FIAT;Siena (173);1.7 EL - HL Diesel - D;Diesel;Filtro de aire;A;C 2585;WA48010;
FIAT;Siena (173);1.7 EL - HL Diesel - D;Diesel;Filtro de combustible;F;WK 836;WF8068;
FIAT;Siena (173);1.7 EL - HL Diesel - D;Diesel;Filtro de aceite;O;W 1126/4;#N/A;
FIAT;Siena (173);1.7 EL - HL Diesel - D;Diesel;Filtro de aire de cabina;CA;CU 2629;WP9280;Con aire acondicionado
FIAT;Siena (173);1.7 TD;Diesel;Filtro de aire de cabina;CA;CU 2629;WP9280;Con aire acondicionado
FIAT;Siena (173);1.7 TD;Diesel;Filtro de combustible;F;WK 842/2;WF8042;
FIAT;Siena (173);1.7 TD;Diesel;Filtro de aceite;O;W 714/4;WL7324;
FIAT;Siena (173);1.7 TD;Diesel;Filtro de aire;A;C 2585;WA48010;
FIAT;Siena (173);1.7 TD (176A3.000);Diesel;Filtro de aceite;O;W 714/4;WL7324;
FIAT;Siena (173);1.7 TD (176A3.000);Diesel;Filtro de aire;A;C 2585;WA48010;
FIAT;Siena (173);1.7 TD (176A3.000);Diesel;Filtro de combustible;F;WK 842/2;33472E;
FIAT;Siena (173);1.7 TD (176A3.000);Diesel;Filtro de aire de cabina;CA;CU 2629;WP9280;Con aire acondicionado
FIAT;Siena (173);1.8 8V;Nafta;Filtro de aceite;O;W 712/75;WL10694A;
FIAT;Siena (173);1.8 8V;Nafta;Filtro de aire de cabina;CA;CU 2629;WP9280;
FIAT;Siena (173);1.8 8V;Nafta;Filtro de aire;A;C 2585;WA48010;
FIAT;Siena (173);1.8 8V;Nafta;Filtro de combustible;F;WK 58;WF10295;
FIAT;Siena (173);1.8 8V;Nafta;Filtro de aire de cabina;CA;CU 2629;WP9280;Con aire acondicionado
FIAT;Siena (Fase IV);1.4 Fire 8V;;Filtro de aire;A;C 2585;WA48010;
FIAT;Siena (Fase IV);1.4 Fire 8V;;Filtro de aire de cabina;CA;CU 2629;WP9280;
FIAT;Siena (Fase IV);1.4 Fire 8V;;Filtro de aceite;O;W 610/3;WL10489A;
FIAT;Siena (Fase IV);1.4 Fire 8V;;Filtro de combustible;F;WK 510;WF10307;
FIAT;Siena (Fase IV);1.6 EL 16V;Nafta;Filtro de aire;A;C 37 001/1;WA10455;
FIAT;Siena (Fase IV);1.6 EL 16V;Nafta;Filtro de aire de cabina;CA;CU 2629;WP9280;
FIAT;Siena (Fase IV);1.6 EL 16V;Nafta;Filtro de aceite;O;HU 816/2 x;WL7300;
FIAT;Siena (Fase IV);1.6 EL 16V;Nafta;Filtro de combustible;F;WK 510;WF10307;
FIAT;Stilo/Stilo Multi Wagon (192);1.8 16V;Nafta;Filtro de aceite;O;W 712/47;WL7086;
FIAT;Stilo/Stilo Multi Wagon (192);1.8 16V;Nafta;Filtro de aire;A;C 28 105;WA6771;
FIAT;Stilo/Stilo Multi Wagon (192);1.8 16V;Nafta;Filtro de aceite;O;W 712/16;WL7086;
FIAT;Stilo/Stilo Multi Wagon (192);1.8 16V;Nafta;Filtro de aire de cabina;CA;CU 2422;WP9116;
FIAT;Stilo/Stilo Multi Wagon (192);1.8 16V;Nafta;Filtro de aire de cabina;CA;CUK 2422;WP9116;
FIAT;Stilo/Stilo Multi Wagon (192);1.8 8V;Nafta;Filtro de aire de cabina;CA;CU 2422;WP9116;
FIAT;Stilo/Stilo Multi Wagon (192);1.8 8V;Nafta;Filtro de combustible;F;WK 58;WF10295;
